class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,41830,240,168,0,0,0,0,0,0,1024,791280,1674030,202686,13192,516,1405886,0,0,0,0,0,2300514,1880714,650736,332518,0,0,0,0,388,146,0,0,0,0,0,260900,2302794,60758,58276,0,2864,1416,2694,292074,1955642,428010,28,0,0,0,997162,522696,186206,139140,106870,89844,151610,487276,1924,0,2952092,224,96,406,2,1405886,49360,348242,299952,241460,302180,,98920,41830.26,2952092,2952092,2951552,19880,13610,46476,524180,2682728,1209600,106694,0,140,0,2471742.72,0,208409.28,0,0,0,0,0,24744,947506,1415896,270736,19240,4360,246,266,276,2952092,5714,852,50882,124934,99310,1787190,591360,22394,92,0,442,336,615286,36232,56,2950,0,0,2492310,2292,64,0,0,0,0,0,0,0,0,29110,43124,8988,0,0,139738,18480,4323700,570508,0,0,0,0,1830280,1654.88,1782,230784,517960,362938,189018,500352,649918,185538,16960,26352,2908,0,0
neg,2220,58,52,0,0,0,0,0,55238,95720,72296,9350,0,0,0,69766,0,0,0,25148,33958,178932,169446,73308,16858,0,0,0,0,74,218,0,0,0,0,0,0,0,121016,111588,0,1854,516,572,810,3064,225748,40,0,0,0,126252,58020,41834,4750,712,250,182,468,112,24,277618,50,16,62,0,69766,2300,31352,41562,,,,71820,2219.12,277618,277618,273522,747,0,26566,275920,232604,1209600,5170,0,44,0,123436.8,1398.72,106308.48,4,108,0,48232,82210,81488,18300,2076,248,50,0,0,6,14,277618,1592,118,14768,54566,97430,63748,382,0,0,0,90,532,129496,39044,0,0,0,0,129504,638,506,0,0,0,1828,0,0,0,0,2224,80,10,0,0,2954,412,880,88,0,0,0,0,1219130,306.88,346,111628,28922,8372,2962,5862,15926,17768,41164,0,0,0,0
neg,2764,304,,0,0,0,0,0,30148,38688,79816,63946,1010,0,0,86152,0,0,0,16762,24712,168472,158944,84390,13064,0,0,0,0,852,82,0,0,0,0,0,0,0,18724,194884,0,2214,650,548,868,26928,182400,0,0,0,0,86666,64822,45276,12844,2450,468,234,632,206,10,269832,14,28,6,2,86152,2708,49614,34160,1310700,1310700,1310700,82720,2764.03,269832,269832,271606,947,1924,26012,268340,213608,1209600,0,,,,150748.8,2037.12,59473.92,,,0,18954,47260,42622,75490,27598,1506,178,0,0,,0,269832,1552,84,9998,15766,18182,167270,756,0,0,0,,,,,,,,,,474,96,0,0,130,2100,0,0,0,0,2178,298,78,74588,19282,4328,618,826820,84582,129838,160,0,0,1765070,,,65096,29284,11158,4586,20356,27312,24700,31034,82,0,0,0
neg,51892,132,96,0,0,0,0,0,0,290,117186,2279798,1109232,91030,9722,1740384,0,0,0,0,0,3155210,2737142,716354,344412,0,0,0,0,366,88,0,0,0,0,0,82390,1678614,1101076,745178,0,4346,2422,2282,4642,85550,3506946,1070,0,0,0,1504014,676568,300276,241346,202248,185814,242332,254658,2,0,3872128,16,44,32,2,1740384,59622,403704,308886,220340,209160,227120,53360,51891.4,3872128,3872128,3866984,22763,33592,19478,236260,3607258,1209600,99962,0,126,0,3017391.36,0.0,586560.0,46,1132,0,0,0,5824,506982,2160562,887984,40138,5586,182,462,468,3872128,5502,526,58516,341360,193500,2261494,733354,12706,300,0,194,212,1845686,2854,0,75190,0,0,3047460,2338,164,0,0,0,0,0,0,0,0,30242,55712,10890,0,0,139794,20436,2836900,418302,0,0,0,0,11891380,1294.78,1308,610734,553830,506276,274246,646800,549506,288098,129612,46500,1656,0,0
neg,30,20,20,0,0,0,0,0,0,102,3482,5984,0,0,0,3790,0,0,0,0,0,8698,5702,9388,1222,0,0,0,0,54,18,0,0,0,0,0,0,9568,0,0,0,152,32,24,82,1148,8020,110,0,0,0,8024,996,294,136,60,44,6,8,0,0,18120,0,8,0,0,3790,286,6502,2858,,,,9120,30.46,18120,18120,21896,20,324,1684,17860,9568,1209600,678,0,0,0,5068.8,0.0,4433.28,0,0,0,0,0,2240,4720,2472,114,22,0,0,0,4,18120,152,20,24,164,744,2108,4402,1732,220,2,26,120,4896,34,0,42,0,16,5592,78,28,0,0,0,0,0,0,0,0,216,0,0,0,0,260,84,2960,784,0,0,0,0,0,118.18,60,5122,3502,720,124,66,34,0,0,0,0,0,0
neg,50,2130706432,18,0,0,0,0,0,0,122,5588,18340,7594,0,0,12548,0,0,0,0,0,28108,22572,10266,2766,0,0,0,0,44,34,0,0,0,0,0,0,29880,0,1764,0,1842,28,32,44,1150,28536,12,0,0,0,27800,2364,496,348,148,174,314,0,0,0,38378,0,0,0,0,12548,472,4556,5678,,,,10100,50.44,38378,38378,41056,41,346,3630,38120,31644,1209600,1118,2,2,0,9110.4,0.0,20662.08,0,20,0,0,0,2334,9536,13472,6302,0,0,0,2,8,38378,1898,30,52,11806,2660,8216,6060,922,0,0,28,90,9272,0,0,16,0,0,10216,98,32,0,0,0,0,0,0,0,0,358,0,0,0,0,446,122,30420,3144,0,0,0,0,0,55.34,58,23346,7256,840,98,56,48,0,0,0,0,0,0
pos,870472,,,,,0,0,0,20678,695774,13619668,32416412,8458196,96266,844,20490592,6162,50,,10230,16746,46311234,40998222,9851136,5166010,,0,12416,0,,,0,0,0,0,7884,7445450,24825956,16861938,6166606,0,35824,12480,19986,833162,37683308,16706766,16298,10,0,0,18255778,10295624,4760214,3452006,3696222,3623666,7935058,3285308,3950,6,56178036,,,,,20490592,611834,5433516,4401102,171120,190120,190700,104400,870471.42,56178032,56178032,56208324,416659,,,441880,55307828,1209600,,,,,50814173.76,0.0,4466287.68,,,0,1012,92834,4478090,24479864,23745462,2225512,222494,60670,1896,,,56178032,42276,8390,1403488,2515470,5918076,42861120,2482698,76280,34,0,,,,,,,,,,,,,,,,,,,,323482,,,,,,,,,,,,,,,,4655876,10875814,7888300,3858578,9746626,9874312,4541826,2094152,1749098,23252,,
neg,14,26,18,0,0,0,0,0,0,4,2842,5802,0,0,0,2864,0,144,0,0,0,19272,17110,6410,422,0,0,0,0,16,26,0,0,0,0,0,0,0,0,8648,0,1958,8,10,18,56,6596,2,0,0,0,6352,602,156,296,862,260,92,24,4,0,25708,0,4,0,0,2864,214,4168,2080,,,,6200,13.19,25708,25708,29888,39,0,2464,25560,8686,1209600,378,0,6,0,2472.96,0.0,4340.16,2,22,0,0,0,1862,5314,1322,150,0,0,0,2,6,25708,1914,8,28,300,808,2496,2780,300,14,0,28,38,2420,74,0,82,0,0,2920,54,48,0,0,0,0,0,0,0,0,144,0,0,1240,348,98,32,60,6,0,46,0,0,0,101.54,48,6332,2040,150,24,60,26,16,0,0,0,0,0
neg,28252,2130706432,144,0,0,0,0,0,0,184,59020,1021982,865968,52786,4310,907490,0,46,0,0,0,1822754,1600372,296960,186496,0,0,0,0,760,102,0,0,0,0,0,41140,552958,1209622,200530,0,3398,962,742,1022,57726,1939516,884,0,0,0,495674,540424,191778,144458,110984,101394,166250,251500,1788,0,2120016,2,154,434,6,907490,23358,144798,150622,176420,,,116880,28251.18,2120016,2120016,2121378,15517,1548,88480,906380,2004250,1209600,47918,2,40,0,1794672.96,6538.56,200321.28,0,566,0,0,0,194,322472,1047410,608592,22324,2898,360,14,24,2120016,3690,358,41974,95318,147148,1445736,259362,10546,118,0,182,344,1159340,40974,0,20,0,8,1809484,1202,92,0,0,10,6562,0,0,0,0,14966,37930,8456,0,0,35110,4998,10344120,1066896,1971836,132,0,0,154000,646.76,764,215490,408402,355940,220666,571948,166630,37564,15004,12606,0,0,0
neg,12,30,28,0,0,0,0,0,0,2,2918,3436,0,0,0,2190,0,0,0,0,0,11876,9416,4342,786,0,0,0,0,12,36,0,0,0,0,0,0,0,0,6356,0,68,6,16,464,542,5188,72,0,0,0,4846,516,128,50,152,80,424,72,76,12,16220,0,0,4,0,2190,136,2186,2116,,,,4220,12.64,16220,16220,17888,25,0,1508,16100,6408,1209600,360,2,4,0,2195.52,0.0,3206.4,0,20,0,0,0,1694,3866,796,0,0,0,0,20,20,16220,1022,6,16,40,10,1106,3456,652,48,0,36,108,2494,92,0,0,0,0,2528,52,46,0,0,0,0,0,0,0,0,142,0,0,0,0,64,24,5060,512,0,0,0,0,0,0.92,50,4320,1666,252,44,34,34,6,0,0,0,0,0
neg,114588,558,0,0,0,0,0,0,0,0,0,0,0,0,0,3096592,0,0,0,328736,500954,6097690,5828842,1598848,439850,2,0,0,0,302,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8026868,8254,3672,9406,42,3096592,58266,971528,624596,223180,298120,257540,149280,114588.71,8026868,8026868,214,0,430,68972,754780,0,1209600,127026,0,0,0,5442437.76,0.0,1425577.92,0,0,0,0,0,0,0,0,0,0,0,0,0,434,8026868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8898,244,0,0,0,0,0,0,0,0,36546,30980,5172,7320068,897610,145154,19634,360160,42996,7937116,66330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,12,26,16,0,0,0,0,0,0,206,5538,1690,0,0,0,3158,0,0,0,0,0,6636,3752,10120,366,0,0,0,0,8,28,0,0,0,0,0,0,0,1408,6026,0,1162,10,14,32,90,6122,4,0,0,0,6144,188,84,296,106,46,432,44,16,78,16780,0,4,0,0,3158,192,7238,2858,,,,9920,11.81,16780,16780,18850,27,12,1482,16540,7482,1209600,324,0,6,0,2385.6,0.0,3990.72,0,6,0,0,8,4870,1382,454,720,0,0,0,0,10,16780,1192,10,12,10,630,500,4632,402,46,0,18,42,1436,162,0,0,0,0,2898,52,74,0,0,0,0,0,0,0,0,190,0,0,254,226,48,16,2060,374,16334,12,0,0,0,105.2,56,5364,1786,48,54,58,14,60,50,0,0,0,0
pos,1026108,,,0,0,0,0,0,8064,931720,13078660,39508682,11641062,114618,0,,,,,,,,,,,0,,,,0,0,0,0,0,0,1022,1882980,29721754,25381444,8295606,0,166308,186420,308414,403206,19276814,44898524,43086,30,2,2,23981460,9636834,5098902,4454202,4116240,4611956,7105284,5578306,689398,10224,,2058,2460,6208,3084,,,,,,,,,1026107.52,,,69481334,495410,13904880,,,65282806,,0,,,,49583399.04,0.0,6122070.72,0,0,0,30,148058,4613440,26626402,29185186,4282500,357842,67644,1704,,0,,50314,8770,3181624,2959222,6923770,47674954,4410704,73418,30,0,,,,,,,,,,32168,1864,,,,,,,,,,893216,217514,0,0,2286052,357866,83689960,50891976,0,0,0,0,,17374.04,21472,7918872,11031376,9013000,4518918,8997776,7192110,5952932,3913676,6359244,384902,0,0
neg,8,6,6,0,0,0,0,0,0,40,2876,2298,0,0,0,1590,0,0,0,0,0,3772,260,21674,1080,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5214,0,62,10,14,32,1104,3992,0,0,0,0,4204,188,232,50,42,218,280,0,0,0,25456,0,4,2,0,1590,116,18702,2960,,,,21520,8.14,25456,25456,27944,19,0,2376,25300,5214,1209600,202,0,8,0,1459.2,0.0,2792.64,0,12,0,0,0,2236,2126,474,378,0,0,0,0,6,25456,1018,10,16,14,14,1758,1952,406,26,0,12,0,1598,166,0,0,0,0,1776,84,68,0,0,0,0,0,0,0,0,148,0,0,126,180,34,12,740,74,0,4,0,0,0,48.28,34,3978,1028,60,10,14,30,34,60,0,0,0,0
neg,38062,2130706440,122,0,0,0,0,0,9150,147458,1365180,945246,133548,9408,1246,1099838,0,0,0,2700,5012,2115562,1588040,737618,486700,0,0,0,0,246,72,0,0,0,0,0,7042,917660,1113568,572966,0,2738,366,482,726,4954,2594762,7208,0,0,0,727096,661278,272496,188354,138762,130750,192426,297452,2622,0,2856198,4,524,408,6,1099838,45118,457172,279390,315260,306280,,111900,38061.97,2856198,2856198,2863422,18607,1890,40426,432840,2611236,1209600,90888,2,46,0,2395452.48,0.0,212412.48,0,464,0,0,34672,603766,1194516,657996,107920,9250,2748,368,0,8,2856198,4928,626,78318,74712,112804,1874316,442164,23094,274,0,256,188,2365296,178944,7848,2042,0,14,2408546,1484,120,0,0,0,0,0,0,0,0,28074,37420,19478,0,0,57634,14304,8360180,845952,0,0,0,0,940390,1304.18,1200,230228,531312,458542,259504,726950,403114,1504,82,0,0,0,0
neg,16892,156,136,0,0,0,0,0,0,33898,309030,430210,146756,2172,402,391944,0,0,0,0,0,832750,702902,546852,94168,0,0,0,0,152,86,0,0,0,0,0,0,284998,596658,40812,0,2904,2744,7560,34640,522216,351710,672,20,0,2,349468,229148,73868,76540,74824,31408,34650,50686,1876,0,1379950,44,22,114,2,391944,10606,443982,101278,513980,,,29340,16891.8,1379950,1379950,1189174,5288,452,14462,166740,922468,1209600,28374,0,42,0,754677.12,0.0,166698.24,0,0,0,0,598,129840,419174,319282,49250,3678,620,26,26,36,1379950,2138,316,8208,68046,31180,531758,265838,14860,124,0,264,366,750246,62840,0,58,0,46,765758,976,170,0,0,0,0,0,0,0,0,6850,8870,1894,0,0,30604,4756,70400,8078,0,0,0,0,739230,772.34,750,176182,168622,126152,58004,123170,158734,68370,26266,16912,56,0,0
neg,38600,62,62,0,0,0,0,0,0,26366,521688,1314102,446756,49112,2966,1070354,0,0,0,0,0,2139648,1906410,260766,207630,0,0,0,0,114,18,0,0,0,0,0,64564,807008,1484892,4526,0,2974,512,696,37718,1563954,754888,248,0,0,0,595716,584384,235358,202820,190244,204402,263222,84844,0,0,2400630,68,34,244,22,1070354,26654,137182,122968,133560,,,124140,38599.48,2400630,2400630,2415748,17623,436226,117404,1187440,2360990,1209600,64998,0,54,0,2021148.48,0.0,336759.36,0,0,0,0,54,150008,683510,1165378,339756,18964,3198,122,4,8,2400630,4378,322,61306,163352,82386,1062154,970086,16902,104,0,114,80,879074,87120,0,96,0,82,2042940,1232,92,0,0,0,0,0,0,0,0,14026,37176,6718,0,0,58478,14252,1056460,1344036,0,0,0,0,0,725.32,686,350160,329042,254474,132354,278380,235030,236928,244804,296822,2996,0,0
pos,954604,,2648,,,0,6648,549374,7823680,19380030,23545214,6303762,387668,20644,0,21412504,53520,96,,3287840,5537856,42995592,40524774,13545706,5236038,,0,0,0,,,0,0,0,0,0,0,38068,22210336,35761112,7504,324834,180924,288578,623982,36419484,20179216,2,0,0,0,9786750,18593378,11238222,6940226,3893966,2384632,1572386,2071282,1308934,227244,59842136,,,,,21412504,656086,4645078,8875714,305000,262460,240920,115280,954603.39,59842136,59842136,60638362,440616,,,445840,58017020,1209600,,472,242,0,49444089.6,0.0,8561554.56,5580,19814,12676,1640768,9253440,21540038,19358404,5728046,395064,80432,8114,38,284,,59842136,54884,10576,3927626,3395440,11790116,38569464,268910,4,0,0,2948,13238,42435324,17625844,66,40962,0,0,43540552,,,,,,,,,,,361200,,,,,,,,,,,,,,18778.72,23922,8803492,7450624,4603646,1929338,5005034,7263014,17992690,4809730,159428,24,,
neg,45232,110,100,0,0,0,0,0,0,10506,555824,1484672,659092,51256,4170,1261036,0,0,0,0,0,2484010,2169984,492330,264786,0,0,0,0,152,30,0,0,0,0,0,15038,902092,1629218,219172,0,5556,13240,3722,63048,1620316,1056116,3522,0,0,0,764180,706202,283864,242888,213992,180012,197924,176342,116,0,2976862,152,144,548,14,1261036,34300,291194,200000,159040,217920,,110420,45231.88,2976862,2976862,2981218,19131,6024,52382,551900,2765520,1209600,71778,0,76,0,2378614.08,0.0,385231.68,0,0,0,0,1110,147832,1032548,1116218,430584,31606,5372,250,8,14,2976862,3792,486,111004,144510,224238,1950666,318678,11974,172,0,236,102,2350070,37808,0,380,0,26,2392948,1478,122,0,0,0,0,0,0,0,0,17484,49434,7578,0,0,74720,15770,106280,35188,17042,6782,0,0,5231910,924.26,1050,407986,382526,324588,166312,331644,289342,251830,190086,402538,18668,0,0
neg,46286,380,332,0,0,0,0,0,0,9600,820204,3711344,795896,33174,0,2200582,17056,0,0,0,0,4058054,2849356,1772072,972536,0,0,2254,0,424,118,0,0,0,0,0,0,560264,1003820,3806134,0,6314,1430,2916,117694,2504516,2733784,3564,0,0,0,3442182,883478,360934,206084,148040,210914,118586,0,0,0,5832484,0,372,1056,100,2200582,89212,464344,1292436,330800,359340,439400,265480,46285.8,5832484,5832484,5723846,19190,11838,79456,971080,5370218,1209600,173536,0,286,0,3419237.76,0.0,1944445.44,0,0,0,0,0,97340,1590910,2622238,956950,88118,14016,646,1480,1510,5832484,15074,2014,127408,978478,609752,2659788,946696,30840,168,0,504,290,3490254,72312,0,6172,0,18,3559176,6544,534,0,0,0,0,0,0,0,0,52852,27504,6498,0,0,153276,36766,198320,42240,0,0,0,0,6285810,4201.44,4554,2047808,1289410,483274,233598,498148,446118,269040,89444,13378,0,0,0
neg,1009654,3264,3264,0,0,0,0,17936,2078824,19537842,28311028,8826370,1071872,80330,0,33214700,188,62,,933882,1170932,60546712,57204176,9355088,3188970,64,0,0,0,4188,820,0,0,0,0,0,0,319780,10020296,49584126,0,88946,32430,37434,101182,333886,56373618,1850008,1106694,4,0,15881532,11308120,12351966,8020216,3914480,2583234,1693696,1207130,1132166,1831662,70845722,1532,662,12164,2972,33214700,674750,5818532,3519222,174260,169240,330780,79880,1009654.55,70845722,70845722,70330232,282455,31446,,567700,62504226,1209600,1928876,1960,210,0,54280718.4,0,8139161.28,586,12198,2002,93338,1958600,5112478,8760590,13029952,14362802,11432858,4748264,423318,3436,3630,70845722,103786,14116,136676,7383686,1666498,25387352,24728558,503530,0,0,4852,5180,48798824,10646420,3038,26692,0,0,49600722,111896,3240,,,,,,,,,327292,176974,30726,0,0,2040448,498568,227040,72756,0,0,0,0,,50056.14,29022,8247450,10114446,6026328,2411570,3513146,3997948,4959518,20398002,254890,904,0,0
pos,408322,,774,,,0,7762,215530,1254204,6017664,2820268,1046086,469410,298050,188792,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3433848,8763956,119962,15670,5346,8702,24626,71838,9710658,1169118,1311806,2,0,3927432,3170934,1081612,804926,605436,439402,321494,279644,165770,1521116,,,,,,,,,,,,,,,,,12523824,77685,,,,12321212,,,0,544,0,,,,368,1300,80174,241436,1061794,2053452,2379788,1820040,2226022,1916428,485428,53204,1588,,,11870,1458,1001000,1478446,1876738,6019828,1904242,24086,98,0,1366,4214,20358564,8769428,0,36046,0,0,20557990,,,,,,,,,,,,,,,,,,,,,,,,,,3160,4396956,888036,671488,309704,755774,1834066,2934996,486330,40416,0,,
neg,2568,62,60,0,0,0,1204,11934,25602,131616,12940,3146,0,0,0,47982,0,0,0,30792,48850,140094,157104,50040,4612,2,0,0,0,268,144,0,0,0,0,0,0,0,139922,46520,0,510,140,168,728,1042,46090,120376,4590,12798,0,75208,45898,23304,18012,10598,6192,3648,2302,692,588,221002,42,58,38,2,47982,1342,19750,29870,,,,49280,2568.84,221002,221002,221358,1244,0,21694,219980,186604,1209600,3484,2,16,0,126260.16,4006.08,55930.56,6,54,13242,2740,150372,10826,7936,1114,178,34,0,0,2,84,221002,1286,44,2152,25898,42466,113320,1276,0,0,0,64,250,124146,4338,0,44,0,0,129848,194,416,10,5572,0,0,0,0,0,0,1546,306,100,0,0,2484,452,595800,59580,0,0,0,0,1568870,441.3,234,61368,14726,8676,5196,13046,16036,18886,48324,184,0,0,0
neg,950,0,,0,0,0,0,0,0,186,0,35090,32868,2038,0,30640,0,60,0,0,0,79186,72940,16312,2638,0,0,0,0,0,0,0,0,0,0,0,0,28272,29600,12310,0,1608,1058,816,580,25390,40730,0,0,0,0,43112,20218,4480,1456,302,170,404,40,0,0,95546,2,20,464,38,30640,710,9622,6656,1310700,1310700,1310700,16020,949.18,95546,95546,98046,225,16214,9296,95260,70182,1209600,0,,,,55958.4,0.0,12872.64,,,0,0,0,272,22672,37170,9406,614,48,0,,0,95546,1312,20,3446,6426,2564,41236,14240,884,54,0,,,,,,,,,,94,54,0,0,0,0,0,0,0,0,432,374,80,0,0,1542,308,203320,32116,0,34,0,0,0,,,15276,9720,4954,3938,26196,9888,174,36,0,0,0,0
neg,92,42,34,0,0,0,0,0,0,7504,6482,7016,0,0,0,7988,0,32,0,1678,2472,24544,20754,18950,1034,0,0,0,0,22,58,0,0,0,0,0,0,0,0,21002,0,1128,146,396,1476,8990,8866,0,0,0,0,15328,3774,766,412,122,86,132,378,4,0,45218,6,2,4,0,7988,464,12490,6348,,,,18480,92.65,45218,45218,44902,47,0,4218,44680,21002,1209600,1136,0,6,0,9928.32,0,10016.64,,,0,0,4600,7494,6502,2226,180,0,0,0,0,6,45218,1074,32,60,32,2136,4346,10412,2802,108,0,42,132,9592,1494,0,0,0,0,10962,126,116,0,0,0,0,0,0,0,0,452,0,0,4834,1544,486,126,240,24,0,12,0,0,0,,,11718,5644,1588,238,536,862,118,298,0,0,0,0
neg,106182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106182.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neg,41854,402,380,0,0,0,0,0,0,1032,493504,1607174,335162,27456,636,1153526,0,0,0,0,0,2178378,1880826,391716,254512,0,0,0,0,346,78,0,0,0,0,0,31768,727998,1151212,553986,0,1960,936,1596,142788,1929234,388100,350,0,0,0,615128,711730,184780,134868,105452,92716,158346,461936,8,0,2570512,68,1468,382,16,1153526,34966,193080,196946,191600,177420,,18760,41854.28,2570512,2570512,2567272,19807,3948,11770,146700,2464964,1209600,79554,0,78,0,2118768.96,0,344713.92,0,0,0,0,0,61962,1013376,1186756,192582,7848,2302,138,40,54,2570512,3262,368,33278,148110,78056,1277588,903590,20522,190,0,488,264,2055418,307098,0,138,0,46,2134232,1314,170,0,0,0,0,0,0,0,0,16850,41832,8346,0,0,86290,19092,144380,48828,2126572,1200,0,0,1854300,908,920,360686,313834,239236,131958,260158,275454,222466,239886,400488,20798,0,0
neg,74764,1508,1230,0,0,0,0,0,0,3214,195642,3030024,1889044,165370,1708,2153714,42280,0,0,0,0,4585184,3836978,1238136,632678,0,0,0,0,1278,1494,0,0,0,0,0,0,4843622,441380,0,0,4128,2410,4032,74282,3579478,1620634,38,0,0,0,2672772,1134384,489360,310150,199924,141602,205674,131136,0,0,5824424,64,48,484,40,2153714,74102,650188,584970,228280,238900,297840,195280,74764.79,5824424,5824424,5792408,24545,1138,89902,973180,5285002,1209600,151604,2,196,0,4384225.92,0.0,896661.12,0,0,0,0,0,25388,1343734,2935552,900682,68820,10626,200,12,18,5824424,8630,1168,148664,691430,235394,3845340,335142,19044,190,0,1324,2288,4390546,65354,0,328,0,28,4464102,5358,508,0,0,0,0,0,0,0,0,41538,54872,14686,0,0,207552,36902,357880,37058,0,0,0,0,34764770,2501.66,2588,959450,780696,461234,468402,1409286,879386,214410,81790,28678,1670,0,0
neg,12538,164,136,0,0,0,0,0,0,1544,240870,511264,134312,5252,24,367550,0,0,0,0,0,770432,615032,242732,127224,0,0,0,0,64,30,0,0,0,0,0,78938,643778,158378,12172,0,1142,1150,2078,62282,525024,301096,494,0,0,0,327818,183390,88188,67920,63398,73558,87810,1184,0,0,1013428,20,732,354,2,367550,12780,161918,80354,,,,239940,12538.51,1013428,1013428,1013110,5451,288,99466,1010600,893266,1209600,33630,2,34,0,819521.28,0,72895.68,0,0,0,0,0,59548,283722,379932,158392,9534,1848,290,2,6,1013428,2026,256,10438,34534,26138,596196,208920,14600,158,0,212,98,755564,61930,0,24,0,34,827868,798,118,0,0,0,0,0,0,0,0,8326,10232,2208,0,0,34878,5176,236740,27008,0,0,0,0,831880,516.36,622,78600,208084,168276,104648,218662,112210,2698,76,12,0,0,0
neg,38612,322,196,0,0,0,0,0,0,176,75702,1473882,1226572,118008,7994,1370552,0,0,0,0,0,2566078,2274770,553470,225996,0,0,0,0,438,150,0,0,0,0,0,4988,495054,1174642,1227650,0,3724,1816,4930,7724,119366,2763468,1306,0,0,0,1211802,692234,231210,145776,105528,82730,121644,311410,0,0,3120038,3852,534,946,10,1370552,41808,292728,258932,218000,217800,,112620,38611.31,3120038,3120038,3114638,17251,2478,65808,694340,2902334,1209600,96572,0,152,0,2327432.64,0,571621.44,20,910,0,0,0,29822,484388,1692148,660698,31192,3952,134,48,52,3120038,5186,408,65028,339192,145770,1844918,483688,18006,138,0,366,314,2305132,365732,0,148,0,0,2367912,2306,98,0,0,0,0,0,0,0,0,19784,31476,8018,0,0,92962,14600,98200,15256,2920902,254,0,0,1013780,975.52,1028,599918,461440,334852,181134,662896,658906,2300,642,246,0,0,0
neg,908,0,,0,0,0,0,0,0,120,0,42830,12460,0,0,25714,0,56,,0,0,70644,65654,11750,2712,0,0,0,0,0,0,0,0,0,0,0,0,22164,25506,7740,0,1524,138,512,510,578,51488,660,0,0,0,31786,18122,3482,1102,254,196,350,118,0,0,82400,10,138,182,28,25714,700,6968,4696,0,0,0,11520,907.01,82400,82400,,191,1504,,82180,,1209600,0,,,,48733.44,0.0,5509.44,,,0,0,0,0,19254,35372,678,86,20,0,,0,82400,1038,14,3004,1658,4066,41060,4302,268,0,0,,,,,,,,,,64,50,,,,,,,,,344,404,114,0,0,1704,406,118860,12094,0,0,0,0,,,,7218,5776,4180,2002,6272,29946,16,0,0,0,0,0
neg,12,30,28,8,16,0,0,0,0,4512,1868,2186,0,0,0,2820,0,0,0,780,1852,11686,7990,13166,1250,0,0,0,0,30,30,0,0,0,0,0,0,0,2618,5948,0,68,8,10,330,682,822,6646,0,0,0,7064,398,264,148,124,378,176,10,4,0,25652,4,24,2,0,2820,238,9502,3418,,,,12940,12.93,25652,25652,26626,38,730,2386,25320,8642,1209600,328,2,6,0,2183.04,236.16,5161.92,4,22,0,0,3626,2056,1414,1270,200,0,0,0,4,4,25652,1048,6,20,16,690,6128,658,0,0,0,44,30,1528,190,0,0,0,0,2642,56,112,0,0,0,0,0,0,0,0,334,0,0,226,50,22,12,13100,4308,25060,8,0,0,0,0.96,50,6622,1634,100,14,40,38,70,48,0,0,0,0
